"ASevents","GeneID","geneSymbol","chr","strand","start","end","PValue","FDR","IncLevelDifference","WT","KI","location"
"a3","ENSMUSG00000063450","Syne2","chr12","+",76024015,76024157,0.0032013666516,0.0163392155879,-0.046,0.009,0.055,"chr12:76024015-76024157"
"a3","ENSMUSG00000038147","Cd84","chr1","+",171884584,171884679,0.00176033347768,0.00970955591429,-0.125,0.726666666666667,0.851666666666667,"chr1:171884584-171884679"
"a3","ENSMUSG00000057363","Uxs1","chr1","-",43790463,43790644,4.6344758311e-06,6.87079432738e-05,-0.061,0.939333333333333,1,"chr1:43790463-43790644"
"a3","ENSMUSG00000001034","Mapk7","chr11","-",61492903,61493069,0.00477145502065,0.0222157760481,0.057,1,0.943333333333333,"chr11:61492903-61493069"
"a3","ENSMUSG00000029217","Tec","chr5","-",72786737,72786819,3.64294293276e-05,0.0003925971576,0.122,0.991666666666667,0.87,"chr5:72786737-72786819"
"a3","ENSMUSG00000002043","Trappc6a","chr7","+",19515006,19515090,5.52186389946e-08,1.51688849473e-06,0.044,0.983666666666667,0.939666666666667,"chr7:19515006-19515090"
"a3","ENSMUSG00000074886","Grk6","chr13","+",55451702,55451843,8.52083324787e-07,1.68136441976e-05,0.026,0.99,0.964,"chr13:55451702-55451843"
"a3","ENSMUSG00000021519","Mterf3","chr13","-",66928169,66928322,0.00465588669007,0.0218157098755,-0.047,0.926333333333333,0.973333333333333,"chr13:66928169-66928322"
"a3","ENSMUSG00000026245","Farsb","chr1","-",78479956,78480111,4.66815475164e-11,3.53518097678e-09,0.062,0.98,0.918333333333333,"chr1:78479956-78480111"
"a3","ENSMUSG00000037761","Actr5","chr2","+",158636007,158636147,8.01047415444e-06,0.000107738675154,-0.275,0.665333333333333,0.94,"chr2:158636007-158636147"
"a3","ENSMUSG00000037262","Kin","chr2","+",10090112,10090363,0.00152962107775,0.00867610983776,-0.186,0.653666666666667,0.84,"chr2:10090112-10090363"
"a3","ENSMUSG00000071669","Snx29","chr16","+",11420700,11420783,0.000843567551694,0.00537365214495,-0.087,0.879333333333333,0.966666666666667,"chr16:11420700-11420783"
"a3","ENSMUSG00000027478","Dnmt3b","chr2","+",153675725,153675813,0.000540888978862,0.00367629788816,-0.254,0.481,0.735333333333333,"chr2:153675725-153675813"
"a3","ENSMUSG00000018501","Ncor1","chr11","-",62384717,62384845,0.00456394011272,0.0214512847568,-0.133,0.296,0.429,"chr11:62384717-62384845"
"a3","ENSMUSG00000003099","Ppp5c","chr7","-",17008613,17009058,2.67365337869e-07,6.24298063924e-06,0.056,0.957333333333333,0.901,"chr7:17008613-17009058"
"a3","ENSMUSG00000002289","Angptl4","chr17","-",33780529,33780647,0.00116977225135,0.00694428357687,-0.135,0.865,1,"chr17:33780529-33780647"
"a3","ENSMUSG00000024220","Zfp523","chr17","+",28201260,28201440,0.00300444425383,0.0154467023839,-0.014,0.958333333333333,0.972666666666667,"chr17:28201260-28201440"
"a3","ENSMUSG00000037447","Arid5a","chr1","+",36316208,36316327,6.67361598253e-05,0.000660758727316,0.083,0.919666666666667,0.836333333333333,"chr1:36316208-36316327"
"a3","ENSMUSG00000038000","Acd","chr8","-",105700003,105700160,5.71969138718e-11,4.03132059401e-09,0.112,0.152333333333333,0.04,"chr8:105700003-105700160"
"a3","ENSMUSG00000032125","Robo4","chr9","+",37410678,37410838,0.00479717840059,0.0222544600637,-0.209,0.56,0.768666666666667,"chr9:37410678-37410838"
"a3","ENSMUSG00000025316","Banp","chr8","+",121978554,121978754,0.000455299880433,0.00318142210717,0.231,0.989333333333333,0.758333333333333,"chr8:121978554-121978754"
"a3","ENSMUSG00000025316","Banp","chr8","+",121978554,121978754,0.000451380607921,0.00316984577292,0.073,0.966,0.893333333333333,"chr8:121978554-121978754"
"a3","ENSMUSG00000027523","Gnas","chr2","+",174341649,174341707,0.00830166987856,0.0352443621208,-0.054,0.641666666666667,0.695666666666667,"chr2:174341649-174341707"
"a3","ENSMUSG00000038533","Cbfa2t2","chr2","+",154531221,154531412,0.00660384363,0.0289280398665,-0.055,0.835,0.889666666666667,"chr2:154531221-154531412"
"a3","ENSMUSG00000002379","Ndufa11","chr17","+",56721034,56721127,0.00046915306474,0.00325625977824,0.026,0.996666666666667,0.971,"chr17:56721034-56721127"
"a3","ENSMUSG00000028099","Polr3c","chr3","-",96716666,96716805,0.00421428775854,0.0201509117738,-0.032,0.00766666666666667,0.04,"chr3:96716666-96716805"
"a3","ENSMUSG00000032621","Srek1","chr13","-",103758185,103758488,5.11281353477e-07,1.09359568889e-05,-0.04,0.008,0.048,"chr13:103758185-103758488"
"a3","ENSMUSG00000037926","Ssh2","chr11","+",77416414,77416483,1.55919800127e-06,2.85547241801e-05,0.062,1,0.938333333333333,"chr11:77416414-77416483"
"a3","ENSMUSG00000029283","Cdc7","chr5","+",106979294,106979444,0.000956119478896,0.00597617369692,-0.09,0.91,1,"chr5:106979294-106979444"
"a3","ENSMUSG00000026766","Mmadhc","chr2","-",50292808,50292913,2.05451700097e-08,6.69390306595e-07,-0.148,0.833,0.980666666666667,"chr2:50292808-50292913"
"a3","ENSMUSG00000026766","Mmadhc","chr2","-",50292808,50292953,9.20506559865e-10,5.15851876148e-08,-0.053,0.943333333333333,0.996,"chr2:50292808-50292953"
"a3","ENSMUSG00000026766","Mmadhc","chr2","-",50292808,50292953,0,0,-0.17,0.826333333333333,0.996,"chr2:50292808-50292953"
"a3","ENSMUSG00000032295","Man2c1","chr9","+",57137281,57137585,0.00122222185697,0.00719467572107,-0.038,0.962,1,"chr9:57137281-57137585"
"a3","ENSMUSG00000025872","Thoc3","chr13","-",54466179,54466455,0.000187704452722,0.0015746942411,0.05,0.109,0.0586666666666667,"chr13:54466179-54466455"
"a3","ENSMUSG00000035842","Ddx11","chr17","+",66138086,66138239,5.70774010777e-06,8.15973866427e-05,0.057,1,0.943,"chr17:66138086-66138239"
"a3","ENSMUSG00000009555","Cdk9","chr2","-",32710476,32710791,1.59222141864e-05,0.000192301914441,0.042,0.099,0.0573333333333333,"chr2:32710476-32710791"
"a3","ENSMUSG00000057789","Bak1","chr17","-",27022741,27022877,0.00378818029299,0.0185567852814,0.023,0.967666666666667,0.945,"chr17:27022741-27022877"
"a3","ENSMUSG00000012609","Ttll5","chr12","+",85918930,85919237,0.00336268928968,0.0169465024994,-0.047,0.943,0.989666666666667,"chr12:85918930-85919237"
"a3","ENSMUSG00000018995","Nars2","chr7","+",97031545,97031583,0.000425362264765,0.00304047210682,-0.049,0.951333333333333,1,"chr7:97031545-97031583"
"a3","ENSMUSG00000026047","Poglut2","chr1","-",44112644,44113175,7.61751173251e-09,3.18571162306e-07,0.191,1,0.809,"chr1:44112644-44113175"
"a3","ENSMUSG00000037370","Enpp1","chr10","-",24664554,24664627,5.62366256684e-06,8.08077051912e-05,0.12,0.976,0.856333333333333,"chr10:24664554-24664627"
"a3","ENSMUSG00000030741","Spns1","chr7","-",126373921,126374073,2.32132988387e-08,7.37861553556e-07,-0.18,0.82,1,"chr7:126373921-126374073"
"a3","ENSMUSG00000036864","Proser3","chr7","-",30539133,30539582,1.70168552841e-05,0.000202898844707,0.222,0.878,0.656,"chr7:30539133-30539582"
"a3","ENSMUSG00000036864","Proser3","chr7","-",30546124,30546228,1.46589766123e-05,0.000177811482544,0.135,0.161,0.0256666666666667,"chr7:30546124-30546228"
"a3","ENSMUSG00000059995","Atxn7l3","chr11","-",102293066,102293152,6.39043002182e-07,1.34631465572e-05,-0.047,0.0526666666666667,0.0993333333333333,"chr11:102293066-102293152"
"a3","ENSMUSG00000059995","Atxn7l3","chr11","-",102293275,102293342,1.03332897794e-11,9.65129265396e-10,0.103,0.153,0.0496666666666667,"chr11:102293275-102293342"
"a3","ENSMUSG00000029034","Ints11","chr4","+",155875137,155875366,5.13447888706e-06,7.4931301258e-05,0.138,0.954666666666667,0.816666666666667,"chr4:155875137-155875366"
"a3","ENSMUSG00000037300","Ttc13","chr8","-",124676340,124676450,0.0035346764536,0.0176230665889,0.162,0.874,0.711666666666667,"chr8:124676340-124676450"
"a3","ENSMUSG00000022475","Hdac7","chr15","-",97809923,97810039,5.58294854791e-10,3.4763159625e-08,-0.046,0.945333333333333,0.991,"chr15:97809923-97810039"
"a3","ENSMUSG00000039936","Pik3cd","chr4","-",149655126,149655257,0.00260508825183,0.0137082062927,-0.026,0.0703333333333333,0.0963333333333333,"chr4:149655126-149655257"
"a3","ENSMUSG00000039936","Pik3cd","chr4","-",149655335,149655503,1.35145178382e-08,4.73345987283e-07,0.112,0.937333333333333,0.825666666666667,"chr4:149655335-149655503"
"a3","ENSMUSG00000039936","Pik3cd","chr4","-",149657245,149657467,6.96998880879e-05,0.000682863938539,0.045,0.98,0.935333333333333,"chr4:149657245-149657467"
"a3","ENSMUSG00000084957","Bbip1","chr19","-",53932129,53933570,0.000813433582223,0.00521565422743,-0.136,0.0336666666666667,0.169333333333333,"chr19:53932129-53933570"
"a3","ENSMUSG00000059552","Trp53","chr11","+",69591253,69591872,8.67081300648e-07,1.69899426882e-05,-0.018,0.027,0.045,"chr11:69591253-69591872"
"a3","ENSMUSG00000058318","Phf21a","chr2","+",92215448,92215575,5.80670643791e-08,1.57964965427e-06,0.127,0.127333333333333,0,"chr2:92215448-92215575"
"a3","ENSMUSG00000030780","BC017158","chr7","-",128274632,128274723,7.61150814332e-05,0.000735429166124,0.071,0.0836666666666667,0.0123333333333333,"chr7:128274632-128274723"
"a3","ENSMUSG00000006575","Rundc3a","chr11","+",102398084,102398233,0.000591948476611,0.00394931399917,0.09,0.972,0.881666666666667,"chr11:102398084-102398233"
"a3","ENSMUSG00000078773","Rad54b","chr4","+",11601550,11601758,0.0099933698294,0.04117856215,-0.227,0.59,0.816666666666667,"chr4:11601550-11601758"
"a3","ENSMUSG00000066037","Hnrnpr","chr4","+",136314086,136314255,9.60420448859e-06,0.000124013737221,-0.316,0.357666666666667,0.674,"chr4:136314086-136314255"
"a3","ENSMUSG00000042323","Pbrm1","chr14","+",31074770,31074982,0.000133416278462,0.00117928205757,-0.038,0.960333333333333,0.998666666666667,"chr14:31074770-31074982"
"a3","ENSMUSG00000042323","Pbrm1","chr14","+",31082549,31082735,5.17002136302e-06,7.50590666279e-05,0.063,0.983666666666667,0.920333333333333,"chr14:31082549-31082735"
"a3","ENSMUSG00000001082","Mfsd10","chr5","-",34634590,34634699,0.000579266137675,0.00389233505459,0.098,0.976,0.878,"chr5:34634590-34634699"
"a3","ENSMUSG00000038126","Mphosph9","chr5","-",124259967,124260215,7.79294601525e-05,0.000747802559409,-0.108,0.858,0.966,"chr5:124259967-124260215"
"a3","ENSMUSG00000068917","Clk2","chr3","+",89169614,89169702,0.0078065795968,0.0334465382725,0.146,0.745666666666667,0.599666666666667,"chr3:89169614-89169702"
"a3","ENSMUSG00000002617","Zfp40","chr17","-",23191344,23191508,0.00478424491681,0.0222312674244,-0.377,0.150333333333333,0.527333333333333,"chr17:23191344-23191508"
"a3","ENSMUSG00000026924","Sec16a","chr2","-",26416116,26416257,9.87705038732e-05,0.000904427947231,-0.033,0,0.033,"chr2:26416116-26416257"
"a3","ENSMUSG00000024941","Scyl1","chr19","-",5759664,5759804,3.15178293575e-07,7.06503662878e-06,0.087,0.972333333333333,0.885,"chr19:5759664-5759804"
"a3","ENSMUSG00000029810","Tmem176b","chr6","-",48838171,48838365,0.000202243827793,0.0016521492871,0.114,0.661333333333333,0.547666666666667,"chr6:48838171-48838365"
"a3","ENSMUSG00000052609","Plekhg3","chr12","+",76572394,76573360,2.34610395194e-05,0.000268317684626,-0.283,0.717,1,"chr12:76572394-76573360"
"a3","ENSMUSG00000039041","Adrm1","chr2","+",180175159,180175392,0.00125178736747,0.00735326667432,0.025,0.985666666666667,0.961,"chr2:180175159-180175392"
"a3","ENSMUSG00000029165","Agbl5","chr5","+",30891105,30891223,0.000877858286954,0.00556506542997,-0.098,0.902333333333333,1,"chr5:30891105-30891223"
"a3","ENSMUSG00000068328","Aup1","chr6","+",83057213,83057394,1.69761024038e-06,3.02974770289e-05,0.037,0.0613333333333333,0.0246666666666667,"chr6:83057213-83057394"
"a3","ENSMUSG00000013787","Ehmt2","chr17","+",34906952,34907065,0.00577316692684,0.0260909898855,-0.04,0.105666666666667,0.145333333333333,"chr17:34906952-34907065"
"a3","ENSMUSG00000038705","Gmeb2","chr2","-",181264969,181265108,0.000148865850738,0.00129139973303,-0.049,0.948333333333333,0.997333333333333,"chr2:181264969-181265108"
"a3","ENSMUSG00000026074","Map4k4","chr1","+",40000530,40000749,2.35681459195e-05,0.000268446930351,-0.101,0.158333333333333,0.259666666666667,"chr1:40000530-40000749"
"a3","ENSMUSG00000026074","Map4k4","chr1","+",40003756,40003987,0.000178675750905,0.0015099280691,0.091,1,0.908666666666667,"chr1:40003756-40003987"
"a3","ENSMUSG00000041354","Rgl2","chr17","+",33935133,33935255,0.0118473478849,0.0478332403076,0.025,1,0.975333333333333,"chr17:33935133-33935255"
"a3","ENSMUSG00000032344","Cgas","chr9","-",78435440,78435727,8.7746776398e-05,0.000825055259957,-0.057,0.0346666666666667,0.0913333333333333,"chr9:78435440-78435727"
"a3","ENSMUSG00000024889","Rce1","chr19","-",4623500,4623576,6.40647415855e-05,0.000641105021152,0.075,0.0753333333333333,0,"chr19:4623500-4623576"
"a3","ENSMUSG00000034903","Cobll1","chr2","-",65097632,65099392,0.00106974776471,0.00651615921026,0.127,0.882333333333333,0.755,"chr2:65097632-65099392"
"a3","ENSMUSG00000041355","Ssr2","chr3","+",88583736,88583885,7.99608432145e-06,0.000107738675154,0.059,0.992666666666667,0.934,"chr3:88583736-88583885"
"a3","ENSMUSG00000026853","Crat","chr2","-",30403488,30403641,0.00457045574583,0.0214512847568,0.068,0.068,0,"chr2:30403488-30403641"
"a3","ENSMUSG00000049482","Ctu2","chr8","+",122481085,122481224,2.46742353771e-07,5.90916303646e-06,-0.165,0.804666666666667,0.969666666666667,"chr8:122481085-122481224"
"a3","ENSMUSG00000027361","Gabpb1","chr2","-",126646562,126646748,1.28422431915e-05,0.000157824409748,-0.078,0.846666666666667,0.924333333333333,"chr2:126646562-126646748"
"a3","ENSMUSG00000047248","C2cd3","chr7","+",100413325,100413448,7.18176285774e-07,1.45821011068e-05,-0.068,0.932,1,"chr7:100413325-100413448"
"a3","ENSMUSG00000028573","Fggy","chr4","+",95820881,95822125,1.83630888273e-13,2.5726687447e-11,-0.246,0,0.245666666666667,"chr4:95820881-95822125"
"a3","ENSMUSG00000016028","Celsr1","chr15","-",85901438,85901672,0.0096618319398,0.0399357689951,0.363,0.796333333333333,0.433333333333333,"chr15:85901438-85901672"
"a3","ENSMUSG00000063253","Scoc","chr8","-",83437552,83437636,0.00686645098266,0.0299219217005,0.034,0.979,0.944666666666667,"chr8:83437552-83437636"
"a3","ENSMUSG00000006344","Ggt5","chr10","+",75603966,75605402,0.00149598847446,0.00851983679967,-0.111,0.889,1,"chr10:75603966-75605402"
"a3","ENSMUSG00000010048","Ifrd2","chr9","+",107590931,107591110,0.000518367978311,0.00354260262251,-0.04,0.959666666666667,1,"chr9:107590931-107591110"
"a3","ENSMUSG00000020687","Cdc27","chr11","-",104526050,104526184,5.03956743003e-08,1.39810573653e-06,0.087,0.146666666666667,0.0596666666666667,"chr11:104526050-104526184"
"a3","ENSMUSG00000006676","Usp19","chr9","+",108493560,108493863,4.42773392735e-05,0.000464663313275,-0.073,0.817666666666667,0.891,"chr9:108493560-108493863"
"a3","ENSMUSG00000030759","Far1","chr7","+",113539272,113539466,3.0340553403e-09,1.44091916331e-07,-0.13,0.788,0.917666666666667,"chr7:113539272-113539466"
"a3","ENSMUSG00000031570","Plpp5","chr8","+",25722429,25722600,0.00178953624629,0.00979972903088,-0.036,0.95,0.986333333333333,"chr8:25722429-25722600"
"a3","ENSMUSG00000042699","Dhx9","chr1","-",153478865,153478981,0.00262767208147,0.0137454632729,-0.048,0.841,0.888666666666667,"chr1:153478865-153478981"
"a3","ENSMUSG00000028073","Pear1","chr3","-",87759093,87759194,0.000446967321668,0.00314673978722,0.053,0.984333333333333,0.931,"chr3:87759093-87759194"
"a3","ENSMUSG00000041238","Rbbp8","chr18","+",11720509,11720657,6.42181456123e-06,9.04217306561e-05,0.055,0.055,0,"chr18:11720509-11720657"
"a3","ENSMUSG00000026219","Trip12","chr1","-",84758973,84759127,0.0103006989165,0.0421967227544,0.019,0.982,0.963333333333333,"chr1:84758973-84759127"
"a3","ENSMUSG00000049871","Nlrc3","chr16","-",3953427,3953527,4.83572429877e-08,1.35496994852e-06,0.123,0.136333333333333,0.013,"chr16:3953427-3953527"
"a3","ENSMUSG00000049871","Nlrc3","chr16","-",3962453,3965302,2.49014534781e-06,4.08620196264e-05,0.289,1,0.711,"chr16:3962453-3965302"
"a3","ENSMUSG00000057982","Zfp809","chr9","+",22236027,22236294,0.00918504657776,0.0384701053974,-0.114,0.076,0.190333333333333,"chr9:22236027-22236294"
"a3","ENSMUSG00000023051","Tarbp2","chr15","+",102521120,102521213,0.00347014499846,0.0173321680672,0.057,0.939333333333333,0.882333333333333,"chr15:102521120-102521213"
"a3","ENSMUSG00000024070","Prkd3","chr17","-",78962526,78962579,1.86661054391e-08,6.22647945719e-07,0.086,0.968666666666667,0.883,"chr17:78962526-78962579"
"a3","ENSMUSG00000042625","Safb2","chr17","-",56566878,56567018,0.00468960206598,0.0219370033203,0.093,0.182666666666667,0.0896666666666667,"chr17:56566878-56567018"
"a3","ENSMUSG00000074794","Arrdc3","chr13","+",80891449,80891642,2.99522406877e-10,1.95177159086e-08,0.256,0.256333333333333,0,"chr13:80891449-80891642"
"a3","ENSMUSG00000029416","Slc15a4","chr5","-",127603780,127603851,3.92867747445e-07,8.60012053391e-06,-0.155,0.844666666666667,1,"chr5:127603780-127603851"
"a3","ENSMUSG00000014778","Fhod1","chr8","-",105337317,105337481,3.29025695578e-11,2.71155882062e-09,-0.168,0.00633333333333333,0.174666666666667,"chr8:105337317-105337481"
"a3","ENSMUSG00000023015","Racgap1","chr15","-",99639613,99639819,2.50329562634e-07,5.94426639407e-06,-0.031,0.969333333333333,1,"chr15:99639613-99639819"
"a3","ENSMUSG00000031826","Usp10","chr8","+",119941109,119942138,0.00439132190858,0.020819769861,0.141,0.730333333333333,0.589666666666667,"chr8:119941109-119942138"
"a3","ENSMUSG00000028809","Srrm1","chr4","-",135323913,135324109,0.00116097357405,0.00692137862657,-0.03,0.956333333333333,0.986,"chr4:135323913-135324109"
"a3","ENSMUSG00000028809","Srrm1","chr4","-",135340502,135340622,0.000394014350808,0.00286017671234,-0.035,0.929333333333333,0.964333333333333,"chr4:135340502-135340622"
"a3","ENSMUSG00000075702","Selenom","chr11","+",3516485,3516920,0.00222798146119,0.012005392412,-0.222,0.770333333333333,0.992,"chr11:3516485-3516920"
"a3","ENSMUSG00000039048","Foxred1","chr9","-",35207891,35207986,1.83317537528e-06,3.19040832393e-05,0.075,1,0.925333333333333,"chr9:35207891-35207986"
"a3","ENSMUSG00000036371","Serbp1","chr6","+",67272138,67272228,5.20924838984e-05,0.000534663516056,0.102,0.649666666666667,0.548,"chr6:67272138-67272228"
"a3","ENSMUSG00000036371","Serbp1","chr6","+",67272818,67272938,4.09530173225e-05,0.000436313135124,0.1,0.393,0.293333333333333,"chr6:67272818-67272938"
"a3","ENSMUSG00000057541","Pus7","chr5","-",23748755,23748922,0.000964934118727,0.00599717860049,-0.035,0,0.035,"chr5:23748755-23748922"
"a3","ENSMUSG00000055897","Ppp4r1l-ps","chr2","-",173615482,173616423,0.0105670450325,0.0429736722512,-0.333,0,0.333333333333333,"chr2:173615482-173616423"
"a3","ENSMUSG00000038611","Phrf1","chr7","+",141261212,141261542,0.00147916901145,0.00844120482705,0.278,0.710666666666667,0.433,"chr7:141261212-141261542"
"a3","ENSMUSG00000041977","Arhgef11","chr3","+",87717420,87717520,0.00607533937119,0.0271500812091,-0.233,0.402333333333333,0.635,"chr3:87717420-87717520"
"a3","ENSMUSG00000079056","Kcnip3","chr2","-",127465853,127465978,3.11296123958e-05,0.000343406196587,-0.227,0.773333333333333,1,"chr2:127465853-127465978"
"a3","ENSMUSG00000002668","Dennd1c","chr17","-",57074113,57074196,0.00212178725487,0.0114551982431,-0.093,0.0873333333333333,0.18,"chr17:57074113-57074196"
"a3","ENSMUSG00000002668","Dennd1c","chr17","-",57075368,57075559,0.00012296931725,0.00109891245653,0.031,0.041,0.0103333333333333,"chr17:57075368-57075559"
"a3","ENSMUSG00000052512","Nav2","chr7","+",49461908,49462017,8.36603750579e-05,0.00079733459494,0.347,0.840333333333333,0.493,"chr7:49461908-49462017"
"a3","ENSMUSG00000042535","Gtpbp1","chr15","+",79707694,79708043,0.0039271016371,0.0191702766327,-0.058,0.906,0.964,"chr15:79707694-79708043"
"a3","ENSMUSG00000030316","Tamm41","chr6","-",115012157,115012323,2.24556485373e-06,3.81337740615e-05,-0.079,0.914,0.993,"chr6:115012157-115012323"
"a3","ENSMUSG00000024830","Rps6kb2","chr19","-",4158065,4158363,0.000241409775842,0.0019271515439,0.05,0.0503333333333333,0,"chr19:4158065-4158363"
"a3","ENSMUSG00000068040","Tm9sf4","chr2","+",153198349,153198433,0.0116531828083,0.0471171980214,-0.038,0.962333333333333,1,"chr2:153198349-153198433"
"a3","ENSMUSG00000044258","Ctla2a","chr13","-",60935957,60936116,6.98554139977e-07,1.43922698545e-05,0.066,0.066,0,"chr13:60935957-60936116"
"a3","ENSMUSG00000029635","Cdk8","chr5","+",146292623,146292767,0.00302087675192,0.0155027411335,0.02,0.938666666666667,0.918333333333333,"chr5:146292623-146292767"
"a3","ENSMUSG00000021555","Naa35","chr13","+",59625418,59625597,6.2589233164e-06,8.85732481442e-05,0.077,1,0.922666666666667,"chr13:59625418-59625597"
"a3","ENSMUSG00000035125","Gcfc2","chr6","+",81944320,81944520,0.000131254613054,0.00116384628411,-0.378,0.525333333333333,0.903,"chr6:81944320-81944520"
"a3","ENSMUSG00000072825","Cep170b","chr12","+",112740773,112741011,2.43990236393e-06,4.06940858555e-05,-0.123,0.876666666666667,1,"chr12:112740773-112741011"
"a3","ENSMUSG00000008496","Pou2f2","chr7","-",25093484,25093686,0.000159918975181,0.00138300298907,-0.057,0.943333333333333,1,"chr7:25093484-25093686"
"a3","ENSMUSG00000026816","Gtf3c5","chr2","-",28567607,28567802,0,0,0.269,0.268666666666667,0,"chr2:28567607-28567802"
"a3","ENSMUSG00000036550","Cnot1","chr8","-",95754964,95755111,0.00108751447374,0.00659540073736,-0.103,0.698333333333333,0.801,"chr8:95754964-95755111"
"a3","ENSMUSG00000018572","Phf23","chr11","+",69998300,69999132,0.000278752992206,0.002169627456,-0.13,0.698,0.828333333333333,"chr11:69998300-69999132"
"a3","ENSMUSG00000040312","Cchcr1","chr17","+",35530401,35530558,1.99734215337e-05,0.000234165385512,-0.084,0,0.0836666666666667,"chr17:35530401-35530558"
"a3","ENSMUSG00000043411","Usp48","chr4","+",137637759,137637890,9.20505782709e-09,3.5375946688e-07,-0.107,0.893333333333333,1,"chr4:137637759-137637890"
"a3","ENSMUSG00000026171","Rnf25","chr1","-",74598692,74598845,9.81422165758e-10,5.18013401803e-08,0.133,0.133,0,"chr1:74598692-74598845"
"a3","ENSMUSG00000075376","Rc3h2","chr2","-",37389584,37389890,0.001420186417,0.00813775529741,0.079,1,0.921333333333333,"chr2:37389584-37389890"
"a3","ENSMUSG00000006705","Pknox1","chr17","+",31599514,31599643,0.00293336982768,0.0151090115021,0.1,0.919,0.818666666666667,"chr17:31599514-31599643"
"a3","ENSMUSG00000052423","B4galt3","chr1","+",171271706,171272001,0.00252770900194,0.0134140920898,0.254,0.815333333333333,0.561333333333333,"chr1:171271706-171272001"
"a3","ENSMUSG00000050410","Tcf19","chr17","-",35515877,35516539,4.39347523433e-05,0.000462801413782,-0.092,0,0.0923333333333333,"chr17:35515877-35516539"
"a3","ENSMUSG00000021111","Papola","chr12","+",105828280,105828381,0.00377357585061,0.0185176173965,0.036,0.925333333333333,0.889666666666667,"chr12:105828280-105828381"
"a3","ENSMUSG00000034269","Setd5","chr6","+",113110316,113110525,0.00308593856412,0.0158076779829,-0.173,0.240666666666667,0.413333333333333,"chr6:113110316-113110525"
"a3","ENSMUSG00000022469","Rapgef3","chr15","-",97757682,97757814,2.82464667699e-05,0.00031532509916,-0.016,0.075,0.0906666666666667,"chr15:97757682-97757814"
"a3","ENSMUSG00000001751","Naglu","chr11","+",101073846,101074103,0.0055842795091,0.0253600505421,0.056,1,0.944,"chr11:101073846-101074103"
"a3","ENSMUSG00000024045","Akap8","chr17","-",32312285,32313262,0.000500273876364,0.00343570441562,0.127,0.214333333333333,0.0876666666666667,"chr17:32312285-32313262"
"a3","ENSMUSG00000001017","Chtop","chr3","-",90503095,90503282,0.000440969811308,0.00311233604858,-0.124,0.498,0.622,"chr3:90503095-90503282"
"a3","ENSMUSG00000001017","Chtop","chr3","-",90506107,90507258,0.00026435092329,0.00207482153238,-0.021,0.00333333333333333,0.0246666666666667,"chr3:90506107-90507258"
"a3","ENSMUSG00000028911","Srsf4","chr4","+",131886106,131886304,0.00631818284939,0.0279676909068,-0.163,0.0226666666666667,0.186,"chr4:131886106-131886304"
"a3","ENSMUSG00000033021","Gmppa","chr1","+",75440411,75440542,1.59661742272e-07,4.08366672201e-06,0.048,0.992666666666667,0.945,"chr1:75440411-75440542"
"a3","ENSMUSG00000022792","Yars2","chr16","+",16306462,16306618,2.36793657638e-05,0.000268621792997,-0.16,0.725333333333333,0.885333333333333,"chr16:16306462-16306618"
"a3","ENSMUSG00000006763","Saal1","chr7","-",46702401,46702517,0.00588810240472,0.0264822840097,-0.054,0.916666666666667,0.970333333333333,"chr7:46702401-46702517"
"ri","ENSMUSG00000040345","Arhgap9","chr10","+",127326552,127327014,0.00973805978012,0.048579387058,0.023,0.0226666666666667,0,"chr10:127326552-127327014"
"ri","ENSMUSG00000022617","Chkb","chr15","-",89428133,89428827,5.88066479209e-05,0.000619931028153,0.036,0.0396666666666667,0.00366666666666667,"chr15:89428133-89428827"
"ri","ENSMUSG00000036138","Acaa1a","chr9","+",119344465,119346568,0.000216550293359,0.00188192516848,0.04,0.042,0.002,"chr9:119344465-119346568"
"ri","ENSMUSG00000020883","Fbxl20","chr11","-",98095132,98097059,0.0030532087192,0.0182691997132,0.058,0.136666666666667,0.0783333333333333,"chr11:98095132-98097059"
"ri","ENSMUSG00000008690","Ncaph2","chr15","+",89363604,89363834,0.00267876521928,0.0162057895863,0.007,0.0176666666666667,0.0103333333333333,"chr15:89363604-89363834"
"ri","ENSMUSG00000027776","Il12a","chr3","+",68695189,68695346,0.00379938618088,0.0216120928211,-0.082,0.051,0.132666666666667,"chr3:68695189-68695346"
"ri","ENSMUSG00000042328","Hps4","chr5","+",112369454,112370744,4.46782498752e-05,0.000499211057279,0.067,0.0666666666666667,0,"chr5:112369454-112370744"
"ri","ENSMUSG00000031505","Naxd","chr8","+",11509321,11509557,0.000631756467093,0.00467414413153,0.007,0.036,0.029,"chr8:11509321-11509557"
"ri","ENSMUSG00000032553","Srprb","chr9","-",103197537,103198866,0.00591196819781,0.0314252678476,0.014,0.0216666666666667,0.00766666666666667,"chr9:103197537-103198866"
"ri","ENSMUSG00000014856","Tmem208","chr8","+",105328321,105328692,4.3028954779e-05,0.00049297031622,-0.083,0.0546666666666667,0.138,"chr8:105328321-105328692"
"ri","ENSMUSG00000014856","Tmem208","chr8","+",105328321,105328692,0.0013242348595,0.008841690068,0.452,0.761666666666667,0.309333333333333,"chr8:105328321-105328692"
"ri","ENSMUSG00000031398","Plxna3","chrX","+",74335769,74336191,9.58250267863e-05,0.000932696927387,-0.04,0,0.04,"chrX:74335769-74336191"
