ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
22483	"ENSMUSG00000031629"	"Cenpu"	chr8	+	46569970	46570079	46568609	46568679	46572751	46572830	22483	112,41,16	7,0,0	11,41,76	0,0,16	248	139	0.107040901298	0.30215970423	0.9,1.0,1.0	1.0,1.0,0.727	0.058
22486	"ENSMUSG00000049878"	"Rlf"	chr4	-	121182605	121182738	121170617	121170820	121188214	121188296	22486	139,57,76	0,0,0	115,73,107	0,23,0	272	139	0.00015595883532	0.00125284647602	1.0,1.0,1.0	1.0,0.619,1.0	0.127
22489	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125151794	125151803	125151384	125151525	125152613	125152771	22489	47,26,18	0,0,0	31,33,45	2,0,14	148	139	8.37813312882e-06	0.000110944546501	1.0,1.0,1.0	0.936,1.0,0.751	0.104
22491	"ENSMUSG00000038271"	"Iffo1"	chr6	+	125151797	125151803	125151384	125151525	125152613	125152771	22491	0,0,8	0,0,0	0,0,0	2,0,14	145	139	1	1.0	NA,NA,1.0	0.0,NA,0.0	1.0
22495	"ENSMUSG00000024498"	"Tcerg1"	chr18	+	42535084	42535147	42530629	42530890	42536177	42536289	22495	232,69,158	39,41,11	97,49,140	87,76,3	202	139	0.334885072425	0.75262265048	0.804,0.537,0.908	0.434,0.307,0.97	0.179
22497	"ENSMUSG00000024498"	"Tcerg1"	chr18	+	42551109	42551160	42550041	42550108	42552491	42552627	22497	23,2,10	98,61,14	14,0,0	62,62,58	190	139	0.0103505970652	0.0429145661696	0.147,0.023,0.343	0.142,0.0,0.0	0.124
22498	"ENSMUSG00000024498"	"Tcerg1"	chr18	+	42571014	42571194	42568427	42568610	42571823	42571907	22498	854,219,381	0,0,0	666,580,1037	5,0,0	319	139	1	1.0	1.0,1.0,1.0	0.983,1.0,1.0	0.006
22499	"ENSMUSG00000024498"	"Tcerg1"	chr18	+	42574159	42574253	42573259	42573360	42574517	42574791	22499	90,62,78	377,134,192	96,79,132	262,359,169	233	139	0.430994072256	0.912667236502	0.125,0.216,0.195	0.179,0.116,0.318	-0.026
22500	"ENSMUSG00000038070"	"Cntln"	chr4	+	84947557	84947642	84888642	84888731	84956275	84956410	22500	247,86,137	0,0,18	102,76,261	0,0,0	224	139	4.84443095422e-05	0.000478053558192	1.0,1.0,0.825	1.0,1.0,1.0	-0.058
22501	"ENSMUSG00000038070"	"Cntln"	chr4	+	85098348	85098475	85096749	85096847	85100257	85100395	22501	248,83,122	0,0,0	216,158,165	8,0,0	266	139	0.257317466222	0.613565912504	1.0,1.0,1.0	0.934,1.0,1.0	0.022
22502	"ENSMUSG00000038070"	"Cntln"	chr4	+	85115264	85115450	85100713	85100899	85118441	85118519	22502	242,101,176	0,0,3	193,249,216	0,0,0	325	139	1	1.0	1.0,1.0,0.962	1.0,1.0,1.0	-0.013
22504	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84609378	84609473	84608974	84609096	84611720	84611771	22504	67,41,36	0,0,0	49,44,62	0,18,0	234	139	0.000231494682119	0.00173515595067	1.0,1.0,1.0	1.0,0.592,1.0	0.136
22505	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84611720	84611771	84608974	84609096	84617282	84617357	22505	0,0,0	0,0,4	0,18,0	0,0,0	190	139	1	1.0	NA,NA,0.0	NA,1.0,NA	-1.0
22506	"ENSMUSG00000021240"	"Abcd4"	chr12	-	84612779	84612896	84612324	84612450	84613904	84614044	22506	125,20,18	6,0,0	61,4,107	0,0,0	256	139	0.122281582581	0.336693685059	0.919,1.0,1.0	1.0,1.0,1.0	-0.027
22510	"ENSMUSG00000028957"	"Per3"	chr4	-	151018217	151018333	151017898	151018066	151018851	151018987	22510	108,80,29	0,2,0	115,40,16	0,0,0	255	139	1	1.0	1.0,0.956,1.0	1.0,1.0,1.0	-0.015
22513	"ENSMUSG00000044442"	"N6amt1"	chr16	+	87366138	87366280	87362519	87362603	87367464	87368742	22513	148,65,114	22,4,0	124,136,226	33,2,56	281	139	0.0560214220858	0.178842631407	0.769,0.889,1.0	0.65,0.971,0.666	0.124
22514	"ENSMUSG00000049295"	"Zfp219"	chr14	-	52009969	52010058	52008227	52009662	52014947	52015052	22514	241,54,137	0,2,0	93,110,87	8,0,0	228	139	0.0512583304724	0.16562860612	1.0,0.943,1.0	0.876,1.0,1.0	0.022
22515	"ENSMUSG00000049295"	"Zfp219"	chr14	-	52009969	52010058	52008227	52009662	52019494	52019713	22515	202,53,131	0,0,0	83,120,81	4,2,0	228	139	0.520193816824	1.0	1.0,1.0,1.0	0.927,0.973,1.0	0.033
22516	"ENSMUSG00000049295"	"Zfp219"	chr14	-	52009969	52010058	52008227	52009662	52019747	52019995	22516	202,53,127	0,0,0	83,115,81	0,11,0	228	139	0.00117782384139	0.00676447328307	1.0,1.0,1.0	1.0,0.864,1.0	0.045
22517	"ENSMUSG00000049295"	"Zfp219"	chr14	-	52009969	52010058	52008227	52009662	52020522	52020733	22517	213,66,134	9,4,12	83,122,81	15,13,48	228	139	0.00011183028041	0.000958711674765	0.935,0.91,0.872	0.771,0.851,0.507	0.196
22518	"ENSMUSG00000049295"	"Zfp219"	chr14	-	52014947	52015052	52008227	52009662	52019494	52019688	22518	0,2,0	0,0,0	8,0,16	4,2,0	244	139	1	1.0	NA,1.0,NA	0.533,0.0,1.0	0.489
22519	"ENSMUSG00000049295"	"Zfp219"	chr14	-	52014947	52015052	52008227	52009662	52019747	52019995	22519	0,2,0	0,0,0	8,0,0	0,11,0	244	139	1	1.0	NA,1.0,NA	1.0,0.0,NA	0.5
22520	"ENSMUSG00000049295"	"Zfp219"	chr14	-	52014947	52015052	52009969	52010058	52019494	52019688	22520	39,1,10	0,0,4	10,5,22	9,15,0	244	139	0.0130068928022	0.0518135177939	1.0,1.0,0.587	0.388,0.16,1.0	0.346
22521	"ENSMUSG00000049295"	"Zfp219"	chr14	-	52014947	52015052	52009969	52010058	52019747	52019995	22521	33,1,10	0,0,0	10,5,6	9,10,0	244	139	2.33546230466e-07	5.77202845866e-06	1.0,1.0,1.0	0.388,0.222,1.0	0.463
22522	"ENSMUSG00000049295"	"Zfp219"	chr14	-	52020190	52020374	52009969	52010058	52020522	52020686	22522	3,0,0	19,13,7	2,0,0	9,17,0	323	139	1	1.0	0.064,0.0,0.0	0.087,0.0,NA	-0.022
22523	"ENSMUSG00000036402"	"Gng12"	chr6	+	66943824	66943877	66914452	66914510	67015724	67015843	22523	323,75,171	192,65,109	97,94,200	152,118,119	192	139	0.0401208965232	0.13469099669	0.549,0.455,0.532	0.316,0.366,0.549	0.102
22524	"ENSMUSG00000036402"	"Gng12"	chr6	+	66943824	66943882	66914452	66914510	67015724	67015843	22524	60,8,32	192,65,109	17,7,47	152,118,119	197	139	0.0564803095558	0.18002825238	0.181,0.08,0.172	0.073,0.04,0.218	0.034
22528	"ENSMUSG00000078889"	"Gm14288"	chr2	-	175792737	175792864	175789356	175792532	175800958	175800961	22528	5,0,0	0,0,0	14,0,6	14,0,0	266	139	1	1.0	1.0,NA,NA	0.343,NA,1.0	0.329
22532	"ENSMUSG00000006442"	"Srm"	chr4	+	148592481	148592574	148591917	148592164	148593287	148593441	22532	900,361,613	12,0,0	989,838,703	10,0,0	232	139	0.977891806188	1.0	0.978,1.0,1.0	0.983,1.0,1.0	-0.002
22553	"ENSMUSG00000026554"	"Dcaf8"	chr1	+	172186854	172186912	172186295	172186368	172187352	172187460	22553	879,270,477	0,0,2	602,562,682	0,0,0	197	139	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
22554	"ENSMUSG00000026554"	"Dcaf8"	chr1	+	172190843	172191079	172188938	172189069	172192517	172192637	22554	0,0,0	760,165,397	12,6,44	387,392,659	375	139	0.0230902820857	0.0844591206957	0.0,0.0,0.0	0.011,0.006,0.024	-0.014
22560	"ENSMUSG00000026021"	"Sumo1"	chr1	-	59644516	59644594	59642417	59642489	59655457	59655532	22560	835,312,649	5,6,0	481,527,551	0,0,0	217	139	0.940730365002	1.0	0.991,0.971,1.0	1.0,1.0,1.0	-0.013
22561	"ENSMUSG00000097343"	"9030407P20Rik"	chr7	-	120676407	120676656	120673435	120675276	120677300	120677520	22561	0,0,2	37,2,0	0,0,0	0,0,29	388	139	1	1.0	0.0,0.0,1.0	NA,NA,0.0	0.333
22562	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86504265	86504378	86498870	86502962	86506790	86506898	22562	272,66,157	0,8,12	235,110,145	0,0,0	252	139	1.23928779805e-06	2.32331174896e-05	1.0,0.82,0.878	1.0,1.0,1.0	-0.101
22564	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86516090	86516191	86513546	86513637	86517582	86517640	22564	257,103,179	4,0,0	221,151,296	3,0,0	240	139	1	1.0	0.974,1.0,1.0	0.977,1.0,1.0	-0.001
22566	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86516743	86516987	86513982	86516191	86517582	86517640	22566	18,0,15	84,34,66	8,0,0	135,87,101	383	139	5.54076332593e-08	1.73992214773e-06	0.072,0.0,0.076	0.021,0.0,0.0	0.042
22567	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86517150	86517249	86516090	86516191	86517349	86517392	22567	3,0,0	8,0,6	13,0,15	12,0,0	238	139	1	1.0	0.18,NA,0.0	0.388,NA,1.0	-0.604
22568	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86517349	86517392	86513982	86516191	86517582	86517640	22568	13,0,6	84,34,66	23,0,18	135,87,101	182	139	0.429841672244	0.910960655112	0.106,0.0,0.065	0.115,0.0,0.12	-0.021
22569	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86534025	86534146	86532771	86532840	86535410	86535460	22569	265,132,230	0,15,0	265,224,237	0,0,0	260	139	0.000743264139692	0.00461143148863	1.0,0.825,1.0	1.0,1.0,1.0	-0.058
22570	"ENSMUSG00000020516"	"Rps6kb1"	chr11	-	86543930	86544045	86535410	86535460	86544565	86544765	22570	20,0,0	94,82,94	15,0,0	102,88,17	254	139	0.816813952769	1.0	0.104,0.0,0.0	0.074,0.0,0.0	0.01
22572	"ENSMUSG00000048439"	"Nupl2"	chr5	+	24175453	24175530	24169295	24169390	24177999	24178086	22572	138,31,74	0,4,0	52,22,93	0,0,0	216	139	0.668252065924	1.0	1.0,0.833,1.0	1.0,1.0,1.0	-0.056
22573	"ENSMUSG00000027067"	"Ssrp1"	chr2	+	85038352	85038538	85037452	85037969	85039873	85039979	22573	3750,1206,2472	0,0,0	3080,2471,3899	0,20,0	325	139	0.76545406903	1.0	1.0,1.0,1.0	1.0,0.981,1.0	0.006
22575	"ENSMUSG00000040234"	"Tm7sf3"	chr6	-	146613377	146613464	146610873	146610954	146618533	146618711	22575	358,132,197	0,0,7	205,194,558	1,0,0	226	139	0.654648228298	1.0	1.0,1.0,0.945	0.992,1.0,1.0	-0.016
22577	"ENSMUSG00000040234"	"Tm7sf3"	chr6	-	146623563	146623714	146621874	146621995	146626095	146626250	22577	383,182,268	3,0,0	336,370,389	0,0,0	290	139	1	1.0	0.984,1.0,1.0	1.0,1.0,1.0	-0.005
22581	"ENSMUSG00000034300"	"Fam53c"	chr18	+	34763072	34763130	34762494	34762724	34768167	34768952	22581	353,118,177	13,2,0	338,236,319	6,14,0	197	139	0.848328932946	1.0	0.95,0.977,1.0	0.975,0.922,1.0	0.01
22582	"ENSMUSG00000034300"	"Fam53c"	chr18	+	34763072	34763130	34762494	34762724	34768170	34768952	22582	145,57,68	35,2,0	131,103,96	0,0,0	197	139	1.23036976163e-08	4.92746624731e-07	0.745,0.953,1.0	1.0,1.0,1.0	-0.101
22584	"ENSMUSG00000018736"	"Ndel1"	chr11	-	68826169	68826204	68822109	68822665	68829914	68830066	22584	5,0,0	160,30,45	4,0,0	116,116,131	174	139	0.790923354692	1.0	0.024,0.0,0.0	0.027,0.0,0.0	-0.001
22585	"ENSMUSG00000030142"	"Clec4e"	chr6	-	123286207	123286359	123285468	123285584	123286431	123286518	22585	292,53,147	2,0,0	132,121,262	0,0,0	291	139	1	1.0	0.986,1.0,1.0	1.0,1.0,1.0	-0.005
22586	"ENSMUSG00000030142"	"Clec4e"	chr6	-	123286207	123286359	123285468	123285584	123288893	123288989	22586	173,39,115	0,0,0	99,117,145	0,24,67	291	139	7.76930964008e-10	4.75877709233e-08	1.0,1.0,1.0	1.0,0.7,0.508	0.264
22587	"ENSMUSG00000030142"	"Clec4e"	chr6	-	123286207	123286518	123285468	123285584	123288893	123288989	22587	287,39,148	0,0,0	136,155,155	0,24,67	450	139	4.1207779411e-09	1.977037652e-07	1.0,1.0,1.0	1.0,0.666,0.417	0.306
22588	"ENSMUSG00000030142"	"Clec4e"	chr6	-	123286431	123286518	123285468	123285584	123288893	123288989	22588	116,0,40	0,0,0	19,25,10	0,24,67	226	139	1	1.0	1.0,NA,1.0	1.0,0.39,0.084	0.509
22589	"ENSMUSG00000030142"	"Clec4e"	chr6	-	123286431	123286518	123286207	123286359	123288893	123288989	22589	233,14,55	0,0,7	52,29,127	0,0,0	226	139	0.122066113361	0.33626915915	1.0,1.0,0.829	1.0,1.0,1.0	-0.057
22590	"ENSMUSG00000058835"	"Abi1"	chr2	-	22950183	22950270	22946575	22946761	22953434	22953608	22590	39,6,6	287,47,61	2,10,0	66,62,152	226	139	0.00021807860243	0.00165265828545	0.077,0.073,0.057	0.018,0.09,0.0	0.033
22591	"ENSMUSG00000058835"	"Abi1"	chr2	-	22950183	22950270	22946575	22946761	22957017	22957118	22591	29,0,6	70,62,51	0,0,0	77,85,96	226	139	5.021009164e-10	3.27959566823e-08	0.203,0.0,0.067	0.0,0.0,0.0	0.09
22592	"ENSMUSG00000058835"	"Abi1"	chr2	-	22953434	22953608	22946575	22946761	22957017	22957118	22592	434,77,169	70,62,51	185,125,298	77,85,96	313	139	0.398895799556	0.861996174438	0.734,0.355,0.595	0.516,0.395,0.58	0.064
22594	"ENSMUSG00000058835"	"Abi1"	chr2	-	22953434	22953611	22946575	22946761	22957017	22957118	22594	434,71,126	70,62,51	130,117,238	77,85,96	316	139	0.267664546826	0.633102233188	0.732,0.335,0.521	0.426,0.377,0.522	0.088
22596	"ENSMUSG00000058835"	"Abi1"	chr2	-	22962400	22962501	22960706	22960847	22971082	22971259	22596	404,180,267	3,0,0	503,317,400	0,0,0	240	139	1	1.0	0.987,1.0,1.0	1.0,1.0,1.0	-0.004
22597	"ENSMUSG00000058835"	"Abi1"	chr2	-	22963213	22963228	22962400	22962501	22971082	22971259	22597	339,60,196	93,50,52	214,215,333	135,95,50	154	139	0.806352066996	1.0	0.767,0.52,0.773	0.589,0.671,0.857	-0.019
22599	"ENSMUSG00000001053"	"N4bp3"	chr11	-	51648007	51648162	51645926	51646274	51650677	51650820	22599	2,0,0	34,17,34	14,0,20	34,52,27	294	139	4.54563183427e-07	9.94961436065e-06	0.027,0.0,0.0	0.163,0.0,0.259	-0.132
22600	"ENSMUSG00000001053"	"N4bp3"	chr11	-	51650148	51650354	51645926	51646274	51650677	51650837	22600	0,0,0	34,17,34	2,0,0	34,52,27	345	139	1	1.0	0.0,0.0,0.0	0.023,0.0,0.0	-0.008
22607	"ENSMUSG00000043557"	"Mdga1"	chr17	-	29857589	29857729	29852441	29852616	29887446	29887807	22607	621,253,549	1,0,0	391,355,866	0,0,0	279	139	1	1.0	0.997,1.0,1.0	1.0,1.0,1.0	-0.001
22608	"ENSMUSG00000043557"	"Mdga1"	chr17	-	29857589	29857760	29852441	29852616	29887446	29887482	22608	367,118,272	1,0,0	248,231,439	0,0,0	310	139	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
22613	"ENSMUSG00000038593"	"Tctn1"	chr5	-	122257469	122257621	122254483	122254583	122258834	122258965	22613	94,48,53	0,0,0	53,95,64	4,0,0	291	139	0.937656309854	1.0	1.0,1.0,1.0	0.864,1.0,1.0	0.045
22615	"ENSMUSG00000022793"	"B4galt4"	chr16	+	38751135	38751202	38742320	38742368	38752001	38752399	22615	1,0,0	14,0,51	0,0,0	34,20,0	206	139	1	1.0	0.046,NA,0.0	0.0,0.0,NA	0.023
22616	"ENSMUSG00000022793"	"B4galt4"	chr16	+	38763068	38763129	38757678	38757866	38765914	38766019	22616	81,18,23	0,0,0	52,73,124	0,2,0	200	139	1	1.0	1.0,1.0,1.0	1.0,0.962,1.0	0.013
22618	"ENSMUSG00000022793"	"B4galt4"	chr16	+	38763068	38763191	38757678	38757866	38765914	38766019	22618	258,96,165	0,0,0	178,163,211	0,2,0	262	139	1	1.0	1.0,1.0,1.0	1.0,0.977,1.0	0.008
22620	"ENSMUSG00000031153"	"Gripap1"	chrX	+	7794259	7794286	7792275	7792337	7799289	7799428	22620	57,11,59	36,14,21	55,21,45	20,30,0	166	139	0.160656267358	0.42108314661	0.57,0.397,0.702	0.697,0.37,1.0	-0.133
22621	"ENSMUSG00000031153"	"Gripap1"	chrX	+	7794991	7795099	7794259	7794286	7799289	7799428	22621	183,45,175	0,0,8	189,64,174	9,12,10	247	139	0.000133009035213	0.00110628030298	1.0,1.0,0.925	0.922,0.75,0.907	0.115
22622	"ENSMUSG00000031153"	"Gripap1"	chrX	+	7800535	7800583	7800156	7800341	7801176	7801208	22622	79,22,37	7,0,0	69,48,137	6,24,0	187	139	0.0765146735313	0.230827864167	0.893,1.0,1.0	0.895,0.598,1.0	0.133
22623	"ENSMUSG00000031153"	"Gripap1"	chrX	+	7803593	7803686	7803322	7803400	7804359	7804494	22623	0,0,0	114,60,39	23,0,0	75,145,43	232	139	3.09792840956e-05	0.000330686780943	0.0,0.0,0.0	0.155,0.0,0.0	-0.052
22624	"ENSMUSG00000031153"	"Gripap1"	chrX	+	7809892	7809988	7804359	7804494	7810252	7810465	22624	178,53,76	0,0,0	134,130,205	2,0,0	235	139	1	1.0	1.0,1.0,1.0	0.975,1.0,1.0	0.008
22625	"ENSMUSG00000031153"	"Gripap1"	chrX	+	7819166	7819321	7818295	7818389	7820001	7820563	22625	121,53,135	0,0,0	219,72,273	7,0,8	294	139	0.00039671561836	0.00271289533785	1.0,1.0,1.0	0.937,1.0,0.942	0.04
22627	"ENSMUSG00000087368"	"BC065397"	chrX	+	136743423	136743460	136741887	136741950	136744492	136744708	22627	0,0,0	28,0,0	7,0,0	3,0,0	176	139	1	1.0	0.0,NA,NA	0.648,NA,NA	-0.648
22628	"ENSMUSG00000087368"	"BC065397"	chrX	+	136743542	136743672	136743402	136743460	136744492	136744587	22628	0,0,0	0,4,0	2,0,0	16,20,0	269	139	1	1.0	NA,0.0,NA	0.061,0.0,NA	-0.03
22629	"ENSMUSG00000087368"	"BC065397"	chrX	+	136756493	136756620	136747322	136747448	136758100	136758181	22629	0,14,0	2,0,2	24,10,0	14,0,0	266	139	1	1.0	0.0,1.0,0.0	0.473,1.0,NA	-0.403
22631	"ENSMUSG00000031822"	"Gse1"	chr8	+	120553583	120553802	120488446	120489151	120562625	120562825	22631	704,291,450	51,1,2	586,360,403	8,91,17	358	139	0.0441826080924	0.146121303838	0.843,0.991,0.989	0.966,0.606,0.902	0.116
22634	"ENSMUSG00000023175"	"Bsg"	chr10	+	79708696	79709044	79704499	79704584	79709670	79709827	22634	37,3,24	540,228,401	44,12,50	584,498,743	487	139	0.674175941667	1.0	0.019,0.004,0.017	0.021,0.007,0.019	-0.002
22637	"ENSMUSG00000090733"	"Rps27"	chr3	-	90213380	90213493	90213192	90213301	90213609	90213647	22637	31,15,10	10738,4666,6804	22,13,8	5736,5971,5680	252	139	1	1.0	0.002,0.002,0.001	0.002,0.001,0.001	0.0
22638	"ENSMUSG00000016087"	"Fli1"	chr9	-	32452132	32452198	32429907	32429973	32461250	32461454	22638	1572,369,713	0,0,3	1062,1038,750	0,0,0	205	139	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
22639	"ENSMUSG00000038679"	"Trps1"	chr15	-	50765504	50765537	50664686	50664809	50822104	50822708	22639	5,0,6	42,8,16	0,12,0	51,25,109	172	139	0.144977772693	0.387454804112	0.088,0.0,0.233	0.0,0.279,0.0	0.014
22641	"ENSMUSG00000036372"	"Tmem258"	chr19	+	10205749	10206124	10204013	10204264	10206423	10206533	22641	8,0,10	788,385,498	0,1,0	588,688,689	514	139	1	1.0	0.003,0.0,0.005	0.0,0.0,0.0	0.003
22647	"ENSMUSG00000037007"	"Zfp113"	chr5	-	138151204	138151296	138150518	138150733	138152844	138152899	22647	143,42,82	14,3,0	42,20,109	0,0,0	231	139	1.05005969068e-05	0.000134505700456	0.86,0.894,1.0	1.0,1.0,1.0	-0.082
22650	"ENSMUSG00000035781"	"R3hdm4"	chr10	-	79913224	79913346	79912648	79912769	79913556	79913681	22650	1704,492,1092	8,0,2	980,1084,1637	0,0,10	261	139	1	1.0	0.991,1.0,0.997	1.0,1.0,0.989	-0.0
22651	"ENSMUSG00000035781"	"R3hdm4"	chr10	-	79913556	79913681	79913224	79913346	79916822	79916919	22651	794,227,472	0,0,0	497,399,895	0,4,12	264	139	0.340751205744	0.762889669008	1.0,1.0,1.0	1.0,0.981,0.975	0.015
22652	"ENSMUSG00000035781"	"R3hdm4"	chr10	-	79913556	79913711	79913224	79913346	79916822	79917006	22652	1250,325,721	0,0,0	824,756,1104	0,4,12	294	139	0.825582942414	1.0	1.0,1.0,1.0	1.0,0.989,0.978	0.011
22654	"ENSMUSG00000021993"	"Mipep"	chr14	+	60827298	60827452	60814952	60815005	60829386	60829464	22654	299,72,109	0,0,0	141,182,308	0,0,12	293	139	0.00808682730162	0.0346458035879	1.0,1.0,1.0	1.0,1.0,0.924	0.025
22655	"ENSMUSG00000021993"	"Mipep"	chr14	+	60872017	60872139	60846383	60846503	60875233	60875307	22655	217,46,148	8,0,0	96,105,134	0,0,0	261	139	0.125889004894	0.344666171084	0.935,1.0,1.0	1.0,1.0,1.0	-0.022
22657	"ENSMUSG00000015745"	"Plekho1"	chr3	-	95995521	95995644	95992137	95992278	95995770	95995866	22657	276,41,118	0,0,0	170,203,273	23,0,0	262	139	3.37526304532e-05	0.000357508556795	1.0,1.0,1.0	0.797,1.0,1.0	0.068
22658	"ENSMUSG00000015745"	"Plekho1"	chr3	-	95995521	95995668	95992137	95992278	95995770	95996001	22658	451,80,223	0,0,0	216,294,477	23,0,0	286	139	4.92722278715e-05	0.000484464576197	1.0,1.0,1.0	0.82,1.0,1.0	0.06
22659	"ENSMUSG00000061859"	"Patj"	chr4	+	98456129	98456264	98443750	98443807	98465033	98465195	22659	141,52,94	6,0,0	130,98,392	0,0,0	274	139	0.267311783668	0.632449613221	0.923,1.0,1.0	1.0,1.0,1.0	-0.026
22660	"ENSMUSG00000061859"	"Patj"	chr4	+	98638690	98638762	98623602	98623689	98650367	98650485	22660	67,25,80	0,0,4	43,56,97	0,0,0	211	139	0.419244773324	0.89550457117	1.0,1.0,0.929	1.0,1.0,1.0	-0.024
22661	"ENSMUSG00000061859"	"Patj"	chr4	+	98667575	98667659	98652403	98652558	98674193	98674387	22661	95,13,42	0,0,0	69,27,128	0,12,0	223	139	0.00253679597684	0.0128597664856	1.0,1.0,1.0	1.0,0.584,1.0	0.139
22663	"ENSMUSG00000024270"	"Slc39a6"	chr18	-	24582316	24582507	24579880	24581077	24584019	24584100	22663	359,155,232	0,0,0	342,249,202	0,0,1	330	139	1	1.0	1.0,1.0,1.0	1.0,1.0,0.988	0.004
22665	"ENSMUSG00000002871"	"Tpra1"	chr6	+	88906537	88906712	88905945	88906078	88907940	88908072	22665	3,0,0	156,39,73	0,0,0	181,208,222	314	139	1	1.0	0.008,0.0,0.0	0.0,0.0,0.0	0.003
22666	"ENSMUSG00000002871"	"Tpra1"	chr6	+	88907575	88907826	88905948	88906078	88907940	88908072	22666	4,14,8	156,39,73	8,8,0	181,208,222	390	139	0.00014843543499	0.00120713797428	0.009,0.113,0.038	0.016,0.014,0.0	0.043
22667	"ENSMUSG00000002871"	"Tpra1"	chr6	+	88908183	88908316	88907940	88908072	88909289	88909376	22667	259,121,94	13,12,0	184,163,246	0,26,0	272	139	0.295127468654	0.682741767616	0.911,0.837,1.0	1.0,0.762,1.0	-0.005
22668	"ENSMUSG00000002871"	"Tpra1"	chr6	+	88908250	88908316	88907940	88908072	88909289	88909376	22668	125,47,24	13,12,0	68,83,37	0,26,0	205	139	0.342852353119	0.766680332588	0.867,0.726,1.0	1.0,0.684,1.0	-0.03
22674	"ENSMUSG00000078942"	"Naip6"	chr13	-	100315434	100315534	100308198	100308280	100315983	100316616	22674	35,24,32	0,10,0	38,26,35	8,19,0	239	139	0.123197715631	0.338819448502	1.0,0.583,1.0	0.734,0.443,1.0	0.135
22675	"ENSMUSG00000036817"	"Sun1"	chr5	+	139210193	139210327	139200684	139200699	139215157	139215254	22675	14,0,0	24,2,0	0,0,0	14,14,0	273	139	1	1.0	0.229,0.0,NA	0.0,0.0,NA	0.115
22677	"ENSMUSG00000036817"	"Sun1"	chr5	+	139229752	139229944	139226705	139226885	139230772	139230838	22677	229,115,120	0,10,3	200,182,330	22,23,0	331	139	0.0251309015058	0.0908133125764	1.0,0.828,0.944	0.792,0.769,1.0	0.07
22678	"ENSMUSG00000036817"	"Sun1"	chr5	+	139229752	139229944	139226705	139226885	139233470	139233569	22678	101,45,75	0,0,0	92,69,111	0,5,0	331	139	0.421370655701	0.898752836147	1.0,1.0,1.0	1.0,0.853,1.0	0.049
22680	"ENSMUSG00000036817"	"Sun1"	chr5	+	139230772	139230838	139226705	139226885	139233470	139233569	22680	0,25,3	0,0,0	27,21,0	0,5,0	205	139	1	1.0	NA,1.0,1.0	1.0,0.74,NA	0.13
22681	"ENSMUSG00000036817"	"Sun1"	chr5	+	139230772	139230838	139229752	139229944	139233470	139233569	22681	53,75,41	2,0,0	81,52,117	7,0,0	205	139	0.118985813164	0.329382187131	0.947,1.0,1.0	0.887,1.0,1.0	0.02
22682	"ENSMUSG00000036817"	"Sun1"	chr5	+	139231126	139231237	139230772	139230838	139233470	139233569	22682	284,109,86	0,25,0	134,163,394	16,17,0	250	139	0.440137446017	0.927613618622	1.0,0.708,1.0	0.823,0.842,1.0	0.014
22684	"ENSMUSG00000036817"	"Sun1"	chr5	+	139233470	139233569	139229752	139229944	139233900	139233994	22684	149,45,63	0,0,12	116,103,244	1,0,0	238	139	0.000351322329449	0.00245865881919	1.0,1.0,0.754	0.985,1.0,1.0	-0.077
22687	"ENSMUSG00000092417"	"Gpank1"	chr17	+	35122228	35122460	35121454	35121550	35123052	35123301	22687	20,0,10	5,2,27	26,0,0	24,10,24	371	139	0.166659974569	0.433916985354	0.6,0.0,0.122	0.289,0.0,0.0	0.144
22688	"ENSMUSG00000025241"	"Fyco1"	chr9	-	123833097	123833241	123831286	123831377	123834792	123834899	22688	230,81,120	0,8,0	114,76,307	0,0,0	283	139	0.0747415257317	0.22619478944	1.0,0.833,1.0	1.0,1.0,1.0	-0.056
22689	"ENSMUSG00000025995"	"Wdr75"	chr1	+	45805376	45805447	45803685	45804001	45806672	45806792	22689	239,92,179	0,0,0	111,180,131	2,0,0	210	139	1	1.0	1.0,1.0,1.0	0.973,1.0,1.0	0.009
22690	"ENSMUSG00000025995"	"Wdr75"	chr1	+	45816476	45816634	45814540	45814716	45817262	45817443	22690	493,198,285	0,6,0	355,184,244	0,0,0	297	139	0.871383722191	1.0	1.0,0.939,1.0	1.0,1.0,1.0	-0.02
