ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
21927	"ENSMUSG00000035569.17"	"Ankrd11"	chr8	-	122974728	122974792	122915900	122916045	123041948	123042020	21927	302,71,162	9,0,0	162,225,150	0,0,0	213	149	0.315312663239	0.7102346227514614	0.959,1.0,1.0	1.0,1.0,1.0	-0.014
21929	"ENSMUSG00000000738.18"	"Spg7"	chr8	+	123066472	123066575	123065178	123065709	123070375	123070465	21929	155,59,186	0,0,0	135,68,281	0,0,36	252	149	1.06823306201e-07	3.0299144793988387e-06	1.0,1.0,1.0	1.0,1.0,0.822	0.059
21931	"ENSMUSG00000000738.18"	"Spg7"	chr8	+	123079968	123080131	123079413	123079539	123080636	123080810	21931	503,139,286	3,17,0	387,215,613	0,0,0	312	149	3.4391064228e-05	0.00035716691478487254	0.988,0.796,1.0	1.0,1.0,1.0	-0.072
21932	"ENSMUSG00000000738.18"	"Spg7"	chr8	+	123083821	123083943	123080408	123080810	123087327	123087452	21932	5,0,24	108,48,85	0,4,0	40,41,93	271	149	6.6173255604e-05	0.0006097354506061529	0.025,0.0,0.134	0.0,0.051,0.0	0.036
21933	"ENSMUSG00000000738.18"	"Spg7"	chr8	+	123087327	123087452	123083821	123083943	123088944	123088962	21933	105,41,77	5,0,0	55,78,160	0,0,0	274	149	0.54144961754	1.0	0.919,1.0,1.0	1.0,1.0,1.0	-0.027
21938	"ENSMUSG00000034833.10"	"Tespa1"	chr10	+	130328660	130328749	130322878	130322969	130330981	130331153	21938	6,0,0	224,134,122	2,0,9	133,132,233	238	149	0.725631669904	1.0	0.016,0.0,0.0	0.009,0.0,0.024	-0.006
21939	"ENSMUSG00000034833.10"	"Tespa1"	chr10	+	130330981	130331153	130322876	130322969	130347143	130347203	21939	401,201,334	22,4,57	238,269,477	12,55,87	321	149	0.0297904652344	0.10203487232979236	0.894,0.959,0.731	0.902,0.694,0.718	0.09
21943	"ENSMUSG00000033594.11"	"Spata2l"	chr8	-	123235517	123235849	123232257	123234245	123236149	123236209	21943	55,61,24	0,0,0	81,53,0	0,10,0	481	149	1	1.0	1.0,1.0,1.0	1.0,0.621,NA	0.19
21945	"ENSMUSG00000001065.15"	"Zfp276"	chr8	+	123258310	123258357	123256418	123256865	123259430	123259514	21945	42,15,13	0,1,0	34,0,48	0,0,0	196	149	1	1.0	1.0,0.919,1.0	1.0,NA,1.0	-0.027
21946	"ENSMUSG00000001065.15"	"Zfp276"	chr8	+	123258310	123258389	123256418	123256865	123259430	123259514	21946	49,27,10	0,1,0	51,54,48	0,0,0	228	149	1	1.0	1.0,0.946,1.0	1.0,1.0,1.0	-0.018
21947	"ENSMUSG00000001065.15"	"Zfp276"	chr8	+	123259430	123259514	123258310	123258357	123264815	123264926	21947	34,14,20	0,7,0	20,19,0	0,0,0	233	149	1	1.0	1.0,0.561,1.0	1.0,1.0,NA	-0.146
21948	"ENSMUSG00000032815.16"	"Fanca"	chr8	-	123286469	123286551	123284008	123284185	123288060	123288251	21948	49,0,94	0,4,0	113,118,48	3,0,21	231	149	0.839276605812	1.0	1.0,0.0,1.0	0.96,1.0,0.596	-0.185
21949	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123446097	123446184	123442985	123443051	123447316	123447363	21949	0,0,13	0,0,0	5,0,0	14,28,0	236	149	1	1.0	NA,NA,1.0	0.184,0.0,NA	0.908
21950	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123446097	123446184	123442985	123443051	123447787	123447912	21950	30,0,12	53,54,36	29,20,60	39,43,70	236	149	0.000661041726041	0.0040938420631526085	0.263,0.0,0.174	0.319,0.227,0.351	-0.153
21951	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123446097	123446184	123443307	123443445	123447316	123447363	21951	0,0,13	3,0,0	8,0,32	0,0,0	236	149	1	1.0	0.0,NA,1.0	1.0,NA,1.0	-0.5
21952	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123446097	123446184	123443307	123443445	123447787	123447912	21952	33,0,15	47,20,83	41,19,92	59,48,100	236	149	0.00407914601631	0.01877733529869569	0.307,0.0,0.102	0.305,0.2,0.367	-0.154
21953	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123446122	123446184	123443007	123443051	123447316	123447363	21953	0,0,7	0,0,0	1,0,0	14,28,0	211	149	1	1.0	NA,NA,1.0	0.048,0.0,NA	0.976
21954	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123446122	123446184	123443007	123443051	123447787	123447912	21954	23,0,5	53,54,36	29,19,60	39,43,70	211	149	4.6939171251e-06	6.951963891410344e-05	0.235,0.0,0.089	0.344,0.238,0.377	-0.212
21955	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123446122	123446184	123443307	123443445	123447316	123447363	21955	0,0,18	3,0,0	1,0,0	0,0,0	211	149	1	1.0	0.0,NA,1.0	1.0,NA,NA	-0.5
21956	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123446122	123446184	123443307	123443445	123447787	123447912	21956	23,0,10	47,20,83	29,19,60	59,48,100	211	149	0.00120195384166	0.006749593963309234	0.257,0.0,0.078	0.258,0.218,0.298	-0.146
21957	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123447316	123447363	123442995	123443051	123447787	123447912	21957	14,0,15	53,54,36	14,28,0	39,43,70	196	149	0.587742188955	1.0	0.167,0.0,0.241	0.214,0.331,0.0	-0.046
21958	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123447316	123447363	123443307	123443445	123447787	123447912	21958	14,0,15	47,20,83	0,0,0	59,48,100	196	149	2.80972134448e-10	1.8433371048196227e-08	0.185,0.0,0.121	0.0,0.0,0.0	0.102
21959	"ENSMUSG00000001482.15"	"Def8"	chr8	+	123447316	123447363	123446097	123446184	123447787	123447912	21959	14,0,34	33,0,12	5,0,0	38,20,60	196	149	1	1.0	0.244,NA,0.683	0.091,0.0,0.0	0.433
21961	"ENSMUSG00000068039.13"	"Tcp1"	chr17	+	12917797	12917883	12916381	12916629	12918042	12918114	21961	1980,549,1371	102,2,39	1347,859,2355	80,109,61	235	149	0.000379043069636	0.0026042469565157106	0.925,0.994,0.957	0.914,0.833,0.961	0.056
21962	"ENSMUSG00000068039.13"	"Tcp1"	chr17	+	12918042	12918171	12916328	12916629	12919350	12919448	21962	1229,466,825	0,0,0	789,823,978	3,0,0	278	149	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002
21963	"ENSMUSG00000068039.13"	"Tcp1"	chr17	+	12919350	12919448	12918042	12918171	12919814	12919925	21963	2034,757,1441	4,0,0	1293,1074,1566	0,5,0	247	149	1	1.0	0.997,1.0,1.0	1.0,0.992,1.0	0.002
21964	"ENSMUSG00000040506.16"	"Ambra1"	chr2	+	91805023	91805110	91772290	91773747	91810029	91810209	21964	211,63,76	54,14,25	211,111,171	43,18,23	236	149	0.0162930788421	0.06119478692870652	0.712,0.74,0.657	0.756,0.796,0.824	-0.089
21966	"ENSMUSG00000079017.3"	"Ifi27l2a"	chr12	-	103443481	103443511	103442831	103442993	103443626	103443680	21966	36,15,8	0,0,4	17,36,0	0,0,0	179	149	1	1.0	1.0,1.0,0.625	1.0,1.0,NA	-0.125
21967	"ENSMUSG00000018548.15"	"Trim37"	chr11	+	87137589	87137630	87129715	87129817	87140484	87140601	21967	356,147,223	9,0,1	362,395,802	0,11,25	190	149	0.0554138968743	0.17225055501816788	0.969,1.0,0.994	1.0,0.966,0.962	0.012
21968	"ENSMUSG00000018548.15"	"Trim37"	chr11	+	87205932	87206055	87201317	87201626	87206763	87206953	21968	563,193,383	9,9,0	468,318,367	0,0,0	272	149	0.00450502383586	0.020417461299338538	0.972,0.922,1.0	1.0,1.0,1.0	-0.035
21969	"ENSMUSG00000002771.12"	"Grin2d"	chr7	-	45856739	45856893	45854573	45854699	45857477	45857646	21969	34,6,0	0,3,0	0,9,0	0,0,0	303	149	1	1.0	1.0,0.496,NA	NA,1.0,NA	-0.252
21971	"ENSMUSG00000014177.10"	"Tvp23b"	chr11	+	62886188	62886320	62885075	62885165	62891941	62892052	21971	273,134,124	26,0,0	160,193,204	4,0,0	281	149	3.13112861756e-05	0.0003305510692734566	0.848,1.0,1.0	0.955,1.0,1.0	-0.036
21972	"ENSMUSG00000020788.15"	"Atp2a3"	chr11	+	72972144	72972249	72970847	72970930	72972402	72972541	21972	1880,771,828	3,6,0	1464,1328,1613	0,0,0	254	149	1	1.0	0.997,0.987,1.0	1.0,1.0,1.0	-0.005
21973	"ENSMUSG00000020788.15"	"Atp2a3"	chr11	+	72980438	72980774	72980126	72980345	72981727	72981948	21973	3357,1499,1829	0,0,4	2690,2390,2791	0,0,0	485	149	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
21974	"ENSMUSG00000020788.15"	"Atp2a3"	chr11	+	72980492	72980774	72980126	72980345	72981727	72981948	21974	2216,1001,1233	0,0,4	1854,1654,1835	0,0,0	431	149	1	1.0	1.0,1.0,0.991	1.0,1.0,1.0	-0.003
21975	"ENSMUSG00000020788.15"	"Atp2a3"	chr11	+	72987973	72988107	72983459	72983545	72988969	72989087	21975	880,493,533	18,0,0	651,495,804	0,0,0	283	149	0.20326989405	0.5040288690003539	0.963,1.0,1.0	1.0,1.0,1.0	-0.012
21976	"ENSMUSG00000020788.15"	"Atp2a3"	chr11	+	72988462	72988580	72987973	72988107	72988969	72989087	21976	1657,742,719	0,0,0	1318,916,1201	7,0,0	267	149	1	1.0	1.0,1.0,1.0	0.991,1.0,1.0	0.003
21977	"ENSMUSG00000020788.15"	"Atp2a3"	chr11	+	72989474	72989547	72988969	72989087	72991688	72993043	21977	781,391,499	195,147,51	571,655,665	195,136,189	222	149	0.259399012584	0.6099126841627587	0.729,0.641,0.868	0.663,0.764,0.703	0.036
21978	"ENSMUSG00000020788.15"	"Atp2a3"	chr11	+	72989474	72989560	72988969	72989087	72991688	72993043	21978	321,214,242	195,147,51	214,226,327	195,136,189	235	149	0.107989072601	0.30173747276792573	0.511,0.48,0.751	0.41,0.513,0.523	0.099
21979	"ENSMUSG00000038095.15"	"Sbno1"	chr5	-	124379284	124379422	124378469	124378546	124381508	124381601	21979	570,297,479	0,18,0	574,640,1089	0,0,0	287	149	0.0101970616983	0.040993948003153154	1.0,0.895,1.0	1.0,1.0,1.0	-0.035
21980	"ENSMUSG00000038095.15"	"Sbno1"	chr5	-	124410069	124410379	124408476	124408577	124414398	124414527	21980	819,298,570	0,0,0	741,673,521	2,0,0	459	149	1	1.0	1.0,1.0,1.0	0.992,1.0,1.0	0.003
21981	"ENSMUSG00000038095.15"	"Sbno1"	chr5	-	124410069	124410382	124408476	124408577	124414398	124414527	21981	914,304,631	0,0,0	888,747,577	2,0,0	462	149	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002
21982	"ENSMUSG00000038095.15"	"Sbno1"	chr5	-	124413184	124413289	124410069	124410379	124414398	124414527	21982	101,54,95	4,8,4	49,45,12	13,10,36	254	149	6.61921722396e-05	0.0006097354506061529	0.937,0.798,0.933	0.689,0.725,0.164	0.363
21983	"ENSMUSG00000038095.15"	"Sbno1"	chr5	-	124413184	124413289	124410069	124410382	124414398	124414527	21983	219,110,140	98,14,65	134,60,37	148,84,92	254	149	4.80562079019e-08	1.5267305892298507e-06	0.567,0.822,0.558	0.347,0.295,0.191	0.371
21984	"ENSMUSG00000038095.15"	"Sbno1"	chr5	-	124419810	124419887	124414398	124414527	124425446	124425568	21984	12,6,0	184,100,151	2,6,48	264,158,280	226	149	0.0170117233998	0.06349495928523871	0.041,0.038,0.0	0.005,0.024,0.102	-0.017
21986	"ENSMUSG00000039509.8"	"Nup133"	chr8	-	123916283	123916383	123915174	123915426	123917429	123917552	21986	313,88,235	5,0,0	298,221,249	0,0,0	249	149	1	1.0	0.974,1.0,1.0	1.0,1.0,1.0	-0.009
21987	"ENSMUSG00000039509.8"	"Nup133"	chr8	-	123933366	123933514	123930855	123931003	123936086	123936157	21987	261,163,288	1,0,0	213,206,299	0,0,0	297	149	1	1.0	0.992,1.0,1.0	1.0,1.0,1.0	-0.003
21988	"ENSMUSG00000014164.15"	"Klhl3"	chr13	-	58016445	58016547	58013829	58013958	58018796	58018994	21988	53,14,1	0,0,0	42,51,17	8,20,0	251	149	2.13196875709e-07	5.427104695690144e-06	1.0,1.0,1.0	0.757,0.602,1.0	0.214
21989	"ENSMUSG00000014164.15"	"Klhl3"	chr13	-	58051028	58051138	58033225	58033342	58063700	58063863	21989	92,17,65	0,5,0	36,45,34	0,0,0	259	149	0.161203004282	0.41753414959191104	1.0,0.662,1.0	1.0,1.0,1.0	-0.113
21990	"ENSMUSG00000038697.15"	"Taf5l"	chr8	-	124002976	124003701	123996317	123998106	124008190	124008295	21990	1815,508,1194	0,0,0	1676,1028,1156	6,0,0	874	149	1	1.0	1.0,1.0,1.0	0.979,1.0,1.0	0.007
21993	"ENSMUSG00000035278.9"	"Plekhj1"	chr10	-	80797772	80797839	80796731	80796822	80798080	80798294	21993	151,95,77	0,0,5	150,165,117	0,0,0	216	149	0.678587892154	1.0	1.0,1.0,0.914	1.0,1.0,1.0	-0.029
21994	"ENSMUSG00000035278.9"	"Plekhj1"	chr10	-	80797772	80797977	80796731	80796822	80798080	80798560	21994	350,205,194	0,0,5	259,292,362	0,0,0	354	149	0.910934619262	1.0	1.0,1.0,0.942	1.0,1.0,1.0	-0.019
21995	"ENSMUSG00000035278.9"	"Plekhj1"	chr10	-	80797909	80797977	80797585	80797717	80798080	80798626	21995	86,37,78	6,0,0	38,73,262	0,0,0	217	149	0.237530784405	0.5691921795860869	0.908,1.0,1.0	1.0,1.0,1.0	-0.031
21996	"ENSMUSG00000035278.9"	"Plekhj1"	chr10	-	80797909	80797977	80797772	80797839	80798080	80798626	21996	330,132,171	13,4,8	173,169,587	2,0,20	217	149	0.0909522840637	0.26123490167361707	0.946,0.958,0.936	0.983,1.0,0.953	-0.032
21997	"ENSMUSG00000029060.17"	"Mib2"	chr4	-	155658893	155659001	155657854	155657959	155659122	155659265	21997	130,30,68	53,38,37	53,35,152	30,8,0	257	149	0.000966769411994	0.005624618435533946	0.587,0.314,0.516	0.506,0.717,1.0	-0.269
21998	"ENSMUSG00000029060.17"	"Mib2"	chr4	-	155667013	155667169	155661105	155661374	155668573	155668730	21998	129,154,154	0,12,0	177,99,93	5,0,0	305	149	0.0715511457841	0.21384517440918335	1.0,0.862,1.0	0.945,1.0,1.0	-0.028
22000	"ENSMUSG00000031979.17"	"Cog2"	chr8	+	124544009	124544161	124542888	124542950	124545128	124545302	22000	222,97,83	0,19,0	108,183,126	0,0,0	301	149	4.19598584207e-05	0.0004158661746965884	1.0,0.716,1.0	1.0,1.0,1.0	-0.095
22001	"ENSMUSG00000042548.14"	"Asxl1"	chr2	+	153347980	153348039	153345844	153346390	153352188	153352271	22001	53,34,11	195,89,177	21,36,58	127,92,186	208	149	0.169563482947	0.43548457213265956	0.163,0.215,0.043	0.106,0.219,0.183	-0.029
22002	"ENSMUSG00000042548.14"	"Asxl1"	chr2	+	153352188	153352271	153345828	153346390	153357069	153357178	22002	84,42,73	0,0,0	62,52,99	5,0,0	232	149	0.645276437826	1.0	1.0,1.0,1.0	0.888,1.0,1.0	0.037
22003	"ENSMUSG00000042548.14"	"Asxl1"	chr2	+	153354649	153354652	153352188	153352271	153357069	153357178	22003	314,85,161	0,0,3	157,174,250	0,10,0	152	149	0.744682627912	1.0	1.0,1.0,0.981	1.0,0.945,1.0	0.012
22004	"ENSMUSG00000037300.19"	"Ttc13"	chr8	-	124694829	124694940	124690276	124690359	124709902	124709973	22004	74,49,25	20,13,0	88,67,123	5,17,12	260	149	0.385635787582	0.8343981734529962	0.68,0.684,1.0	0.91,0.693,0.855	-0.031
22005	"ENSMUSG00000037300.19"	"Ttc13"	chr8	-	124695635	124695752	124694829	124694940	124697993	124698086	22005	149,81,64	0,0,0	106,166,168	0,0,18	266	149	5.84188577543e-05	0.0005516804829120232	1.0,1.0,1.0	1.0,1.0,0.839	0.054
22006	"ENSMUSG00000037300.19"	"Ttc13"	chr8	-	124695635	124695752	124694829	124694940	124709902	124709973	22006	104,87,87	0,0,0	88,142,176	6,0,0	266	149	0.617632374004	1.0	1.0,1.0,1.0	0.891,1.0,1.0	0.036
22007	"ENSMUSG00000037300.19"	"Ttc13"	chr8	-	124697993	124698086	124695635	124695752	124699655	124699721	22007	132,57,43	12,0,0	76,98,96	2,0,0	242	149	0.000649388874891	0.004032507522841804	0.871,1.0,1.0	0.959,1.0,1.0	-0.029
22008	"ENSMUSG00000037300.19"	"Ttc13"	chr8	-	124699655	124699721	124690276	124690359	124709902	124709948	22008	18,0,23	20,13,0	14,0,43	5,17,12	215	149	0.831596655678	1.0	0.384,0.0,1.0	0.66,0.0,0.713	0.004
22009	"ENSMUSG00000037300.19"	"Ttc13"	chr8	-	124699655	124699721	124695660	124695752	124709902	124709948	22009	30,0,23	53,43,59	16,0,43	43,74,102	215	149	0.563909718158	1.0	0.282,0.0,0.213	0.205,0.0,0.226	0.021
22010	"ENSMUSG00000031985.9"	"Gnpat"	chr8	+	124883355	124883598	124880128	124880352	124884964	124885044	22010	1118,451,716	11,0,0	837,606,323	0,0,0	392	149	0.826534436201	1.0	0.975,1.0,1.0	1.0,1.0,1.0	-0.008
22011	"ENSMUSG00000031987.6"	"Egln1"	chr8	-	124914016	124914153	124911740	124911808	124915660	124915780	22011	359,107,194	7,0,13	443,202,277	0,0,21	286	149	0.41872952567	0.8890772023139232	0.964,1.0,0.886	1.0,1.0,0.873	-0.008
22013	"ENSMUSG00000043051.17"	"Disc1"	chr8	+	125087453	125088448	125054194	125054284	125090372	125090442	22013	133,40,134	0,0,14	139,149,161	8,0,0	1144	149	0.472653637535	0.9685011283687184	1.0,1.0,0.555	0.694,1.0,1.0	-0.046
22015	"ENSMUSG00000048930.12"	"Tada3"	chr6	-	113376891	113376945	113375839	113376064	113377315	113377373	22015	165,56,95	84,28,12	49,80,17	91,31,79	203	149	0.00221073151809	0.011312300561336242	0.59,0.595,0.853	0.283,0.654,0.136	0.322
22016	"ENSMUSG00000048930.12"	"Tada3"	chr6	-	113377315	113377373	113376891	113376945	113377489	113377756	22016	43,0,25	6,0,0	10,0,0	0,0,0	207	149	1	1.0	0.838,NA,1.0	1.0,NA,NA	-0.081
22019	"ENSMUSG00000031851.14"	"Ntpcr"	chr8	+	125737322	125737419	125736067	125736230	125738054	125738136	22019	136,41,84	0,0,0	98,92,59	0,6,0	246	149	0.285784034977	0.6581433419654399	1.0,1.0,1.0	1.0,0.903,1.0	0.032
22020	"ENSMUSG00000031851.14"	"Ntpcr"	chr8	+	125737322	125737419	125736067	125736230	125745235	125745299	22020	325,62,216	25,0,0	166,219,90	0,20,0	246	149	0.966521078068	1.0	0.887,1.0,1.0	1.0,0.869,1.0	0.006
22021	"ENSMUSG00000031851.14"	"Ntpcr"	chr8	+	125737322	125737419	125736067	125736230	125745239	125745445	22021	93,37,65	4,0,0	56,67,7	0,0,0	246	149	0.394657708681	0.8492507680536878	0.934,1.0,1.0	1.0,1.0,1.0	-0.022
22024	"ENSMUSG00000090290.2"	"Tarbp1"	chr8	-	126470018	126470088	126467033	126467182	126471301	126471399	22024	96,48,80	14,7,0	75,41,98	0,0,0	219	149	1.62492576283e-07	4.334657336580723e-06	0.823,0.823,1.0	1.0,1.0,1.0	-0.118
22025	"ENSMUSG00000021451.16"	"Sema4d"	chr13	-	51700836	51701040	51691288	51691498	51704952	51704971	22025	0,12,10	8,7,0	4,0,0	4,0,0	353	149	1	1.0	0.0,0.42,1.0	0.297,NA,NA	0.176
22026	"ENSMUSG00000021451.16"	"Sema4d"	chr13	-	51704952	51704996	51701245	51703531	51705072	51705245	22026	516,174,375	0,3,3	492,426,372	0,0,0	193	149	1	1.0	1.0,0.978,0.99	1.0,1.0,1.0	-0.011
22027	"ENSMUSG00000021451.16"	"Sema4d"	chr13	-	51720505	51720604	51714793	51714887	51722317	51722380	22027	802,346,265	0,2,0	670,547,495	0,0,0	248	149	1	1.0	1.0,0.99,1.0	1.0,1.0,1.0	-0.003
22030	"ENSMUSG00000021451.16"	"Sema4d"	chr13	-	51734506	51734570	51725223	51725542	51763251	51763320	22030	52,35,16	355,81,113	71,6,72	234,256,222	213	149	0.665988514425	1.0	0.093,0.232,0.09	0.175,0.016,0.185	0.013
22031	"ENSMUSG00000021451.16"	"Sema4d"	chr13	-	51763251	51763320	51725223	51725542	51793496	51793673	22031	609,211,268	0,0,0	579,432,411	15,0,0	218	149	0.567308573087	1.0	1.0,1.0,1.0	0.963,1.0,1.0	0.012
22033	"ENSMUSG00000110697.1"	"Gm31718"	chr8	-	126820177	126820248	126819012	126819134	126841211	126841253	22033	0,0,0	0,0,8	17,0,0	14,0,0	220	149	1	1.0	NA,NA,0.0	0.451,NA,NA	-0.451
22035	"ENSMUSG00000110697.1"	"Gm31718"	chr8	-	126841211	126841253	126819012	126819134	126841545	126841639	22035	0,0,8	1,0,0	14,0,0	0,12,0	191	149	1	1.0	0.0,NA,1.0	1.0,0.0,NA	0.0
22036	"ENSMUSG00000093904.2"	"Tomm20"	chr8	-	126939871	126939953	126937039	126937182	126945603	126945840	22036	488,291,361	0,0,2	371,215,204	0,0,63	231	149	1.61435526512e-05	0.00019213923026380295	1.0,1.0,0.991	1.0,1.0,0.676	0.105
22037	"ENSMUSG00000093904.2"	"Tomm20"	chr8	-	126941178	126941225	126939871	126939953	126945603	126945840	22037	429,245,351	0,0,14	363,174,492	0,0,0	196	149	0.332838783353	0.7436916965989293	1.0,1.0,0.95	1.0,1.0,1.0	-0.017
22038	"ENSMUSG00000025809.15"	"Itgb1"	chr8	+	128710252	128710475	128707073	128707159	128713207	128713378	22038	1742,612,1082	0,0,7	1320,1298,1461	0,11,0	372	149	0.968979623321	1.0	1.0,1.0,0.984	1.0,0.979,1.0	0.002
22044	"ENSMUSG00000039246.8"	"Lyplal1"	chr1	-	186100192	186100362	186089443	186089559	186114263	186114363	22044	31,6,43	0,8,0	37,10,0	0,14,0	319	149	1	1.0	1.0,0.259,1.0	1.0,0.25,NA	0.128
22045	"ENSMUSG00000039246.8"	"Lyplal1"	chr1	-	186114263	186114363	186089443	186089559	186117156	186117288	22045	35,8,0	6,0,0	0,14,0	0,0,2	249	149	1	1.0	0.777,1.0,NA	NA,1.0,0.0	0.389
22046	"ENSMUSG00000021037.7"	"Ahsa1"	chr12	+	87269874	87269957	87268154	87268345	87270336	87270454	22046	1467,529,881	1,0,0	1086,1369,1416	0,0,0	232	149	1	1.0	0.999,1.0,1.0	1.0,1.0,1.0	-0.0
22047	"ENSMUSG00000021037.7"	"Ahsa1"	chr12	+	87273446	87273498	87273122	87273224	87273590	87273979	22047	929,260,576	0,0,0	719,742,1177	3,0,0	201	149	1	1.0	1.0,1.0,1.0	0.994,1.0,1.0	0.002
22048	"ENSMUSG00000025894.11"	"Aasdhppt"	chr9	-	4303093	4303215	4302469	4302631	4308693	4308919	22048	190,71,88	0,24,0	185,29,452	10,11,0	271	149	0.833207227368	1.0	1.0,0.619,1.0	0.91,0.592,1.0	0.039
22049	"ENSMUSG00000025894.11"	"Aasdhppt"	chr9	-	4308693	4308919	4302469	4302631	4309253	4309467	22049	147,43,114	2,0,0	109,156,386	0,0,0	375	149	1	1.0	0.967,1.0,1.0	1.0,1.0,1.0	-0.011
22050	"ENSMUSG00000025894.11"	"Aasdhppt"	chr9	-	4308693	4308919	4302469	4302631	4309287	4309469	22050	96,40,38	0,0,0	51,56,286	0,6,0	375	149	0.181858521939	0.46061121870268695	1.0,1.0,1.0	1.0,0.788,1.0	0.071
22051	"ENSMUSG00000025893.8"	"Kbtbd3"	chr9	+	4313701	4313806	4309834	4309934	4316826	4317071	22051	2,1,0	13,0,0	5,14,28	6,5,20	254	149	1	1.0	0.083,1.0,NA	0.328,0.622,0.451	0.074
22053	"ENSMUSG00000041236.8"	"Vps41"	chr13	+	18839647	18839729	18838651	18838713	18841157	18841250	22053	294,104,139	0,0,0	261,204,317	10,0,0	231	149	0.49115108145	0.9958149878795918	1.0,1.0,1.0	0.944,1.0,1.0	0.019
22054	"ENSMUSG00000033538.13"	"Casp4"	chr9	+	5322819	5322917	5321257	5321512	5323624	5323713	22054	270,65,83	0,2,0	92,98,106	0,0,0	247	149	1	1.0	1.0,0.951,1.0	1.0,1.0,1.0	-0.016
22055	"ENSMUSG00000033538.13"	"Casp4"	chr9	+	5328432	5328542	5327175	5327319	5335995	5336089	22055	179,98,102	0,0,0	128,75,226	3,0,17	259	149	2.44490890811e-06	4.0455872101155775e-05	1.0,1.0,1.0	0.961,1.0,0.884	0.052
22056	"ENSMUSG00000018068.13"	"Ints2"	chr11	-	86226041	86226110	86224942	86225144	86226637	86226802	22056	0,0,8	140,35,94	0,0,0	113,187,58	218	149	0.869438927923	1.0	0.0,0.0,0.055	0.0,0.0,0.0	0.018
22057	"ENSMUSG00000018068.13"	"Ints2"	chr11	-	86256421	86256497	86256025	86256329	86257203	86257518	22057	28,0,16	60,14,45	9,0,0	40,93,63	225	149	9.40098177193e-07	1.8346123919852268e-05	0.236,0.0,0.191	0.13,0.0,0.0	0.099
22058	"ENSMUSG00000018068.13"	"Ints2"	chr11	-	86257203	86257415	86256022	86256329	86257504	86257554	22058	71,19,105	0,18,0	54,130,107	0,0,0	361	149	0.00527243058873	0.02347728879878002	1.0,0.303,1.0	1.0,1.0,1.0	-0.232
22060	"ENSMUSG00000018068.13"	"Ints2"	chr11	-	86257203	86257415	86256442	86256497	86257504	86257554	22060	23,5,82	4,0,0	23,37,44	0,0,0	361	149	0.300230899047	0.6833086174231483	0.704,1.0,1.0	1.0,1.0,1.0	-0.099
22064	"ENSMUSG00000050912.15"	"Tmem123"	chr9	+	7785210	7785326	7768289	7768340	7790841	7791108	22064	4,26,7	603,198,400	10,9,72	490,379,601	265	149	0.00255990133614	0.012810619430686343	0.004,0.069,0.01	0.011,0.013,0.063	-0.001
22065	"ENSMUSG00000050912.15"	"Tmem123"	chr9	+	7789299	7789385	7768289	7768340	7790841	7791048	22065	25,9,0	603,198,400	12,15,1	490,379,601	235	149	0.171632937756	0.43947072543932797	0.026,0.028,0.0	0.015,0.024,0.001	0.005
22066	"ENSMUSG00000057367.12"	"Birc2"	chr9	-	7819306	7819561	7819020	7819062	7820973	7821219	22066	388,265,188	0,0,0	287,315,216	11,0,0	404	149	0.0246898025253	0.08705893007555532	1.0,1.0,1.0	0.906,1.0,1.0	0.031
22067	"ENSMUSG00000057367.12"	"Birc2"	chr9	-	7825614	7825663	7820973	7821219	7826930	7827009	22067	302,117,171	9,0,0	164,194,404	2,18,24	198	149	1.58041199151e-05	0.00018851640155934874	0.962,1.0,1.0	0.984,0.89,0.927	0.054
22068	"ENSMUSG00000057367.12"	"Birc2"	chr9	-	7826930	7827009	7820973	7821219	7833504	7835255	22068	123,62,46	0,12,0	29,68,215	0,0,0	228	149	0.00029681974054	0.0021215118656222587	1.0,0.772,1.0	1.0,1.0,1.0	-0.076
22070	"ENSMUSG00000040729.8"	"Cep126"	chr9	-	8104652	8105788	8103317	8103516	8112079	8112191	22070	27,1,4	27,9,9	24,0,69	0,3,42	1285	149	0.283588269758	0.6544238323982886	0.104,0.013,0.049	1.0,0.0,0.16	-0.331
